id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27477990,Loft Duplex Malaga❤️Free Bikes 🚲 & Opt. Parking 🚙,207081273,Adrian,,Bailen-Miraflores,36.72485,-4.4314,Entire home/apt,33,2,132,2020-10-12,4.88,1,105
27483640,Apartamento en pleno centro de Málaga,65599893,Ignacio,,Centro,36.72702,-4.41611,Entire home/apt,31,3,6,2020-09-19,0.23,1,364
27488587,Duplex las Perlas. Parking incluido,207169006,Elvira,,Cruz De Humilladero,36.71169,-4.43652,Entire home/apt,50,2,50,2020-08-15,1.85,2,180
27492028,Piso Delux Málaga Playa 350m Internet sin-limited,12727721,Iryna,,Carretera de Cadiz,36.70105,-4.43965,Entire home/apt,75,2,36,2020-08-27,1.34,1,5
27498532,Amplia habitación triple básica a pasos del Centro,207275490,Maria,,Cruz De Humilladero,36.71667,-4.43964,Private room,12,1,105,2020-09-30,4.01,2,142
27512467,Apartamentos Infostays Mena Center B,207456217,Paula,,Centro,36.71948,-4.42715,Entire home/apt,69,1,6,2019-10-23,0.22,5,365
27533719,Habitación luminosa corazón de Málaga,88640184,María,,Centro,36.72417,-4.41768,Private room,27,2,89,2020-04-13,3.55,3,365
27543492,Brand New One Bedroom Cathedral Views,5890675,La Recepción,,Centro,36.72295,-4.41945,Entire home/apt,43,1,71,2020-09-27,2.65,66,335
27544477,Visita los principales puntos de interés de Málaga desde este elegante piso,196840034,Maye,,Centro,36.72065,-4.41799,Entire home/apt,66,3,63,2020-08-21,2.42,2,179
27547047,Soho Riverside  3 Bedrooms Terrace and Parking,56760015,Alejandro,,Centro,36.71291,-4.42681,Entire home/apt,125,2,3,2020-07-25,0.12,7,51
27561924,Apartamento Lujo primera línea de playa,57600141,Azahara,,Carretera de Cadiz,36.69974,-4.43738,Entire home/apt,166,2,28,2020-08-17,1.04,1,312
27576258,Home virgen aparecida Room II. Center Málaga,180941368,Virgen,,Cruz De Humilladero,36.71924,-4.44201,Entire home/apt,62,1,0,,,3,363
27586730,Malaga Center Plaza Arriola,8544512,Malaga Center Flat,,Centro,36.71771,-4.42426,Entire home/apt,55,3,0,,,36,309
27591177,♥10min Walk 2 Old Town/Renovated Studio.Fast Wifi♥,89705945,Antonio,,Centro,36.72741,-4.42888,Entire home/apt,35,1,21,2020-08-10,0.78,33,365
27592329,Excelente apartamento En Málaga junto a la playa,208197197,Alvaro,,Este,36.72248,-4.36764,Entire home/apt,49,2,31,2020-08-23,1.34,1,84
27602473,habitación en centro historico malaga,208278478,Antonia,,Centro,36.72177,-4.42209,Private room,25,1,3,2019-02-13,0.11,4,27
27608722,LUXURY & CITY CENTER - up to 4PAX - PRIVATE GARAGE - WiFi,2813970,Milos,,Centro,36.71414,-4.4275,Entire home/apt,72,2,3,2020-08-07,0.18,2,335
27608723,"Beautiful Sunny Studio with terrace, BBQ, WiFi, City centre & Train & Parking",2813970,Milos,,Centro,36.71486,-4.42943,Entire home/apt,57,1,7,2019-05-02,0.29,2,354
27616244,Urbe10 Great Terrace Plaza de la Merced,151527355,Urbe10,,Centro,36.72296,-4.41906,Entire home/apt,62,2,23,2020-03-01,0.88,34,63
27623819,MalagaSuite Premium Historic Center,45749342,Malagasuite Showroom Apartments,,Centro,36.72449,-4.41587,Entire home/apt,82,1,13,2019-11-23,0.52,19,28
27630988,Málaga center new room with Big Room,144492609,Maurizio,,Centro,36.71964,-4.42877,Private room,30,2,123,2020-08-27,4.55,9,27
27645898,Malaga Center: HIGH END apartment,114145752,Elena,,Centro,36.7269,-4.42441,Entire home/apt,58,2,22,2019-12-01,0.85,1,299
27653917,Apartamentos Infostays Mena Center A,207456217,Paula,,Centro,36.71948,-4.42715,Entire home/apt,70,1,1,2019-10-20,0.08,5,365
27656151,Vialia Playa & Centro,157962665,Rosa,,Carretera de Cadiz,36.71051,-4.43249,Entire home/apt,97,3,12,2020-08-16,0.62,1,180
27667420,CENTRO 4 HABITACIONES-2BAÑOS/PLAYA/FERIA,208815859,Victoria,,Centro,36.72491,-4.41535,Entire home/apt,120,5,3,2019-08-25,0.20,1,121
27671206,"Cómoda Habitación Simple/Doble, balcón y parking",207275490,Maria,,Cruz De Humilladero,36.71682,-4.44094,Private room,12,1,120,2020-10-17,4.48,2,125
27676034,Picasso Premium Apartment,185678490,Gabriel,,Centro,36.72646,-4.42064,Entire home/apt,41,3,11,2020-09-23,0.41,3,182
27710372,En el Centro del Centro Histórico,209202298,Alejandro,,Centro,36.72195,-4.42046,Entire home/apt,110,2,0,,,1,365
27725808,"Habit. cama grande  matrimonio, king size,150x210",209321960,Juan Manuel,,Palma-Palmilla,36.73209,-4.4313,Private room,17,1,70,2020-06-20,2.60,3,365
27726111,atico vacacional,209323209,Domingo,,Centro,36.72787,-4.42433,Entire home/apt,135,1,0,,,1,364
27727158,Apartamento Luis de Velazquez II,80225433,I Loft Malaga,,Centro,36.72236,-4.42259,Entire home/apt,81,1,2,2019-08-24,0.12,218,232
27727159,Apartamento Luis de Velazquez I,80225433,I Loft Malaga,,Centro,36.72277,-4.42184,Entire home/apt,94,1,22,2020-03-08,0.92,218,148
27727161,Apartamento Luis de Velazquez III,80225433,I Loft Malaga,,Centro,36.72259,-4.42195,Entire home/apt,81,1,14,2020-03-13,0.72,218,232
27733098,⭐Marble Penthouse/Prime location/High Ceilings⭐,89705945,Antonio,,Centro,36.71876,-4.4206,Entire home/apt,51,1,60,2020-09-30,2.34,33,246
27769752,Del Parque Flats Ollerias 27,152016953,"Del Parque Flats, S.L.",,Centro,36.72596,-4.42297,Entire home/apt,54,1,16,2020-02-21,0.61,35,357
27770625,Double room in apartment Huelin. Málaga,209676950,Veronica,,Carretera de Cadiz,36.70401,-4.43719,Private room,27,61,0,,,1,365
27810929,Habitacion a 950mt. del centro de la ciudad.,209321960,Juan Manuel,,Palma-Palmilla,36.73116,-4.43082,Private room,18,1,84,2020-10-11,4.04,3,344
27843726,Bright&Cosy Malaga City Centre Fully Equipped Wifi,210274072,Alejandra,,Centro,36.72187,-4.42949,Entire home/apt,59,1,57,2020-03-09,2.22,1,145
27850815,Habitación en Huelin cerca Playa y Vialia,191535071,Thereza Molina,,Carretera de Cadiz,36.70747,-4.43764,Private room,35,1,3,2019-09-07,0.20,2,364
27889378,Málaga Rivas,194282715,Desire,,Centro,36.72742,-4.42386,Entire home/apt,32,2,33,2020-03-16,1.27,5,41
27897802,ESPERANTO HOUSE,210738175,Andres,,Centro,36.71926,-4.43116,Entire home/apt,111,2,6,2019-06-27,0.30,1,31
27915600,Soho Malaga Centro,210875648,Ines,,Centro,36.71659,-4.42492,Entire home/apt,59,2,62,2020-08-25,2.34,1,357
27922502,DUPLEX 2DORMITORIOS CON VISTAS AL MAR,188820836,Esperanza,,Carretera de Cadiz,36.69583,-4.44395,Entire home/apt,120,3,1,2019-07-07,0.06,1,87
27929218,"Casa de Chema, ático histórico.",76149924,Chema,,Centro,36.72261,-4.41891,Entire home/apt,108,2,78,2020-08-29,3.00,1,90
27955869,MIRAMAR . Luminous and cozy,91650846,Pilar,,Este,36.72389,-4.39702,Entire home/apt,80,1,34,2020-08-29,1.31,1,0
28006656,Habit. cama matrimonio king size  150x210. cómoda.,209321960,Juan Manuel,,Palma-Palmilla,36.7315,-4.43247,Private room,23,1,18,2020-03-08,0.68,3,90
28023596,Apartment with a large balcony Plaza de la Merced,202699701,Ulyana,,Centro,36.72515,-4.41815,Entire home/apt,51,3,92,2020-10-27,3.68,2,171
28044711,MÁLAGA CENTER - FREE PARKING AND WIFI,211834907,Salvador,,Centro,36.72873,-4.42494,Entire home/apt,51,1,60,2020-10-23,2.33,1,181
28089429,VIVIENDA JUNTO AL MAR - 1ª LINEA,14439745,Jose Antonio,,Carretera de Cadiz,36.69977,-4.43554,Entire home/apt,73,2,27,2020-02-23,1.03,2,349
28094926,"EL TORO Apartamento, Centro Historico",202699701,Ulyana,,Centro,36.72082,-4.42203,Entire home/apt,42,3,88,2020-09-13,3.48,2,180
28100575,Swimming pool/WiFi/ Relax Garden,8297172,Javier,,Este,36.7255,-4.38265,Entire home/apt,60,1,33,2020-07-31,1.27,3,218
28101661,Cozy Apartment in Beautiful Málaga,107573134,Carolina,,Carretera de Cadiz,36.70621,-4.43549,Entire home/apt,55,2,28,2020-10-18,1.08,1,156
28121573,Wonderful holidays,37043481,Andrea,,Carretera de Cadiz,36.70453,-4.4373,Entire home/apt,70,3,8,2019-08-18,0.31,1,66
28142742,"Prince-top location, right at the beach, comfort",169822359,Inna,,Carretera de Cadiz,36.6997,-4.43608,Entire home/apt,121,3,4,2020-08-18,0.20,2,0
28197572,Massimo Home,212971571,Silvio,,Este,36.72215,-4.36247,Entire home/apt,100,5,4,2019-07-20,0.22,1,88
28211451,El Carmen Studio,212999223,Carmen,,Centro,36.71471,-4.42945,Entire home/apt,52,2,108,2020-10-23,4.15,1,59
28213161,Cool and bright Attic in the Historic Center,10765775,Lola,,Centro,36.72337,-4.42092,Entire home/apt,63,2,19,2019-09-23,0.76,2,180
28218571,MalagaSuite Malagueta Beach & Sun,45749342,Malagasuite Showroom Apartments,,Centro,36.71771,-4.41125,Entire home/apt,54,1,10,2020-01-08,0.38,19,60
28226148,Luminoso apartamento en duplex.,12963003,Maria Jesus,,Centro,36.72627,-4.42571,Entire home/apt,44,2,6,2019-12-09,0.23,5,365
28237555,Málaga Centro (Train Station) 4PAX,217252507,Daniel,,Centro,36.71183,-4.43025,Entire home/apt,90,6,8,2020-02-12,0.31,2,120
28266588,Málaga Centro (Train Station) 8PAX,217252507,Daniel,,Carretera de Cadiz,36.71135,-4.43004,Entire home/apt,110,6,6,2020-07-27,0.37,2,125
28273726,Solaga - Pacifico,126429738,Steffen,,Carretera de Cadiz,36.69665,-4.43814,Entire home/apt,125,1,13,2020-09-30,0.66,56,325
28274461,Lovely apartment in Málaga,213537007,Francisca,,Centro,36.72683,-4.41485,Entire home/apt,48,2,5,2019-08-22,0.19,1,342
28280274,APARTAMENTO MÁLAGA MALAGUETA PLAYA-PUERTO,213564161,Esperanza,,Centro,36.71732,-4.41129,Entire home/apt,71,3,7,2020-08-11,0.27,1,62
28326297,Lovely Apartament,138864019,Alberto,,Centro,36.72348,-4.4191,Entire home/apt,56,2,124,2020-10-12,4.79,12,224
28327948,Málaga Malagueta room with breakfast,213908287,Fiona,,Centro,36.7252,-4.41161,Private room,12,1,73,2020-08-09,2.93,3,99
28335200,Apartamento centro Málaga,24525026,Carolina,,Centro,36.72278,-4.42081,Entire home/apt,66,1,105,2020-08-14,4.04,2,2
28398759,Suite ideal para parejas en el Centro de Malaga,124407508,Najim,,Centro,36.72724,-4.42129,Entire home/apt,17,1,103,2020-10-26,4.05,3,58
28401731,C/Jinetes. Ctro Histórico Málaga-Atico Valdeazores,99870535,Andrea,,Centro,36.72481,-4.41882,Entire home/apt,45,2,23,2020-08-13,1.25,1,226
28405941,Apartamento Málaga Huelin,214455978,Natividad,,Carretera de Cadiz,36.70619,-4.43257,Entire home/apt,69,2,0,,,1,73
28421928,Tomas FreshApartments by Bossh!,3376700,Freshlanding,,Bailen-Miraflores,36.72991,-4.43536,Entire home/apt,78,3,8,2019-09-23,0.31,21,115
28422906,Nice apt with sea view & terrace,142942563,"Loic, Estelle & Co",,Centro,36.72952,-4.41493,Entire home/apt,76,2,0,,,8,363
28423437,Nice apt near the beach & Wifi,142942563,"Loic, Estelle & Co",,Cruz De Humilladero,36.71235,-4.43705,Entire home/apt,122,1,0,,,8,363
28424741,Rayito Ático-Penthouse FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72734,-4.4164,Entire home/apt,43,2,42,2020-08-26,1.62,6,136
28428473,Apartamento BMorales Centro Histórico Málaga,26885878,Beatriz,,Centro,36.7269,-4.42072,Entire home/apt,46,2,18,2020-01-29,0.70,1,362
28438114,Villa Placidia,214684339,Miguel Angel,,Centro,36.72778,-4.42353,Entire home/apt,40,2,3,2019-08-23,0.12,1,114
28452397,Reding 8 Terrace,94173177,Living4Malaga,,Centro,36.71692,-4.4111,Entire home/apt,93,3,0,,,61,289
28456833,"Malaga centre, sunny sharing room.",140786801,Fina,,Centro,36.72227,-4.4298,Shared room,21,3,5,2019-10-01,0.20,4,302
28460304,Céntrico Apartamento Málaga,56923481,Isaias,,Centro,36.72413,-4.42209,Entire home/apt,56,1,55,2020-03-08,2.12,1,198
28482355,Coqueto loft  en Cerrado de Calderón,86714246,Rosa,,Este,36.72694,-4.38262,Entire home/apt,70,2,6,2019-01-26,0.23,1,117
28486008,"Lovely, renovated apt with private roof terrace",2586493,Mathias,,Ciudad Jardin,36.73922,-4.42361,Entire home/apt,29,5,23,2020-07-17,1.10,1,30
28493632,WEYS HOME CALLE NUEVA 1,215081090,Weys Home Andalucia,,Centro,36.7207,-4.42179,Entire home/apt,96,1,75,2020-10-15,2.90,9,172
28513950,Rayito 2A FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72728,-4.41512,Entire home/apt,35,2,27,2020-08-31,1.17,6,133
28532638,Stylishly Renovated Apartment in Central Artistic Area,16857077,Saskia,,Centro,36.72527,-4.4156,Entire home/apt,66,3,24,2020-01-03,1.19,3,87
28539817,apartamento en el corazón de málaga,208278478,Antonia,,Centro,36.72383,-4.43137,Entire home/apt,49,2,3,2019-01-04,0.12,4,0
28554947,"Apartment Colón, City centre SOHO.",11733642,Ines,,Centro,36.71466,-4.42494,Entire home/apt,73,1,12,2020-03-09,0.57,15,184
28556078,Rayito 1A FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72608,-4.41668,Entire home/apt,35,2,32,2020-09-06,1.26,6,136
28556383,Rayito 2B FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72723,-4.41611,Entire home/apt,34,2,29,2020-01-02,1.16,6,136
28556688,Rayito 1B FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72588,-4.4145,Entire home/apt,34,2,30,2020-08-02,1.17,6,136
28556919,Rayito bajo FreshApartments by Bossh!,214586581,Rayito,,Centro,36.72668,-4.41666,Entire home/apt,63,2,14,2019-09-22,0.57,6,136
28580579,ÁTICO CON GRAN SOLARIUM Y VISTAS AL MAR,211868015,Raul,,Este,36.72974,-4.35604,Entire home/apt,100,2,13,2020-08-09,0.71,1,365
28596587,Centro historico,179990420,Regina,,Centro,36.7236,-4.4179,Entire home/apt,60,60,0,,,2,90
28603199,iloftmalaga Puerta del Mar I,80225433,I Loft Malaga,,Centro,36.71792,-4.42249,Entire home/apt,64,1,1,2019-04-10,0.05,218,359
28603200,iloftmalaga Puerta del Mar II,80225433,I Loft Malaga,,Centro,36.71875,-4.42249,Entire home/apt,64,1,0,,,218,359
28603201,iloftmalaga Puerta del Mar IV,80225433,I Loft Malaga,,Centro,36.7187,-4.42247,Entire home/apt,64,1,0,,,218,359
28603202,iloftmalaga Puerta del Mar III,80225433,I Loft Malaga,,Centro,36.71912,-4.42272,Entire home/apt,64,1,1,2019-08-07,0.07,218,359
28603203,iloftmalaga Puerta del Mar VII,80225433,I Loft Malaga,,Centro,36.7188,-4.42401,Entire home/apt,75,1,1,2019-06-13,0.06,218,338
28603204,iloftmalaga Puerta del Mar V,80225433,I Loft Malaga,,Centro,36.71904,-4.42401,Entire home/apt,64,1,0,,,218,352
28603205,iloftmalaga Puerta del Mar VI,80225433,I Loft Malaga,,Centro,36.71888,-4.4227,Entire home/apt,64,1,1,2019-08-11,0.07,218,365
28610069,Coqueto apartamento cerca del Puerto de Málaga,185233827,Amaia,,Centro,36.7142,-4.4289,Entire home/apt,50,1,61,2020-10-24,2.37,1,51
28620114,Apartamento  Maria Zambrano,215991222,Mercedes,,Centro,36.71293,-4.42812,Entire home/apt,54,1,103,2020-09-16,4.01,7,364
28622354,Habitación cerca de la playa,33477868,Ramiro,,Carretera de Cadiz,36.70496,-4.44294,Private room,16,2,97,2020-10-03,3.85,2,79
28624843,Malaga-Feeling 'Agua Two' Centrum Pool Parking €,8071505,Marco & Robert    Malaga-Feeling,,Centro,36.72567,-4.41412,Entire home/apt,59,3,27,2020-10-21,1.33,6,327
28625151,La Maison Du Soleil PARKING GRATUITO,215991222,Mercedes,,Carretera de Cadiz,36.70372,-4.44421,Entire home/apt,47,1,144,2020-09-28,5.73,7,364
28632561,Del Parque Flats San Millan,152016953,"Del Parque Flats, S.L.",,Centro,36.72638,-4.41933,Entire home/apt,54,1,5,2018-12-26,0.20,35,355
28632753,"Lugar de Descanso/Estación.
Medicina Holística.",46362292,Víctor,,Cruz De Humilladero,36.71203,-4.43641,Private room,16,1,1,2020-09-13,0.63,1,17
28633235,"Casa Armonía, charming apartment in the centre",2103056,David,,Centro,36.72538,-4.41803,Entire home/apt,50,1,105,2020-08-27,4.13,9,365
28647390,Holidays Malaga,138864019,Alberto,,Este,36.72223,-4.37905,Entire home/apt,32,2,41,2020-07-21,1.64,12,33
28655324,Trendy Two Bedrooms In Ollerias,5890675,La Recepción,,Centro,36.72486,-4.42265,Entire home/apt,46,1,55,2020-10-12,2.15,66,365
28685687,Apartamento moderno y limpio en el centro urbano,182972290,Julie,,Centro,36.72844,-4.42159,Entire home/apt,47,1,53,2020-02-23,2.78,1,89
28691895,Oasis in Malaga - 4 min to the beach - single room,90188339,Inma,,Este,36.72325,-4.37169,Private room,30,2,23,2020-08-15,0.97,7,350
28694760,Casa Deniz Room with patio / VFT/MA/17648,60080379,Deniz,,Este,36.7291,-4.37167,Private room,25,1,2,2019-04-14,0.08,1,63
28759291,Piso amplio Centro de Málaga parking,123488561,Maria Del Mar,,Cruz De Humilladero,36.71778,-4.42994,Entire home/apt,53,3,10,2020-03-07,0.41,2,91
28769459,Espectacular  luminoso y céntrico,151213951,Jesús,,Centro,36.72528,-4.42031,Entire home/apt,51,1,35,2020-10-18,1.57,2,90
28796966,big room in the heart of malaga dowtown,208278478,Antonia,,Centro,36.72077,-4.42812,Private room,29,2,0,,,4,27
28822611,Apartamento  Rene Free Parking,215991222,Mercedes,,Carretera de Cadiz,36.69767,-4.44564,Entire home/apt,44,1,107,2020-09-24,4.55,7,0
28826612,Penthouse in downtown Malaga.,73316886,Jose Manuel,,Centro,36.72022,-4.42808,Entire home/apt,35,2,56,2020-10-25,2.80,1,227
28827438,A&S APARTAMENTOS MALAGA,217385401,Pedro,,Cruz De Humilladero,36.69834,-4.47518,Entire home/apt,62,1,76,2020-09-21,2.99,3,326
28861762,Apartamento puerto de malaga vistas impresionantes,217607852,Mariola,,Centro,36.71277,-4.42612,Entire home/apt,65,3,13,2020-10-12,0.76,1,0
28903518,Villa Guadalmar 34,101710304,Manuel,,Churriana,36.66723,-4.46085,Entire home/apt,235,4,2,2020-08-16,0.20,1,331
28908367,Infostays Mena Center AB,207456217,Paula,,Centro,36.71836,-4.42791,Entire home/apt,108,2,0,,,5,268
28931875,Apartment with Work/Study room close to Old Town,93999560,Valerija,,Bailen-Miraflores,36.72263,-4.43325,Entire home/apt,42,4,45,2020-10-07,1.82,1,163
28943877,Romantic room couples bed 180x2 or 2 beds.,218122271,Mabel,,Palma-Palmilla,36.73416,-4.43418,Private room,25,2,29,2020-08-27,1.43,2,267
28947259,"COVID 19 FREE, NUEVO . CENTRO HISTÓRICO PARKING",109125058,Oscar,,Centro,36.72693,-4.42554,Entire home/apt,51,3,66,2020-08-26,2.65,1,16
28954902,Magnífica vivienda en Centro Malaga.,218252719,Maria,,Bailen-Miraflores,36.72286,-4.43317,Entire home/apt,61,7,21,2020-02-06,0.84,1,27
28955274,WEYS HOME CALLE NUEVA 2,215081090,Weys Home Andalucia,,Centro,36.72027,-4.42264,Entire home/apt,92,2,65,2020-08-18,2.65,9,177
28975136,"Amplio 130m2, playa a 250m, wifi, a/c.",128568978,Alejandro,,Este,36.72008,-4.35361,Entire home/apt,40,2,57,2020-10-11,2.32,1,239
28982503,Malagueta Playa,71703234,Maite Y Miguel - PROBEYMA -,,Centro,36.71693,-4.41168,Entire home/apt,85,2,33,2020-09-29,1.32,4,91
28996897,*** GABISOL APARTMENTS 1***,111975730,Pedro,,Este,36.72221,-4.3789,Entire home/apt,42,1,19,2020-08-29,0.76,5,118
29020874,Plaza de la Merced junto casa natal Picasso,62359534,Miguel,,Centro,36.72425,-4.41785,Entire home/apt,90,2,48,2020-08-22,1.93,7,180
29023776,"Santiago Historic Center Apartment 3  (wifi,AC)",163417245,David,,Centro,36.72109,-4.41715,Entire home/apt,49,2,46,2020-09-06,1.84,4,270
29029283,Habitación cama King en chalet frente al mar,32594491,Prodigia,,Este,36.72109,-4.35561,Private room,79,1,2,2019-11-10,0.14,4,364
29036123,Urbe10 Angel Ganivet Premium 2 Bedrooms Apartmen,151527355,Urbe10,,Centro,36.71872,-4.42127,Entire home/apt,98,2,41,2020-03-10,1.64,34,59
29043313,"Habitacion doble frente al mar, terraza y piscina",32594491,Prodigia,,Este,36.72091,-4.35487,Private room,79,1,5,2020-08-20,0.27,4,365
29054657,Casa Toñi. A doscientos metros de la playa.¡¡NEW!!,218949587,Juan Ramon,,Este,36.7219,-4.35753,Entire home/apt,57,4,15,2020-08-20,0.81,1,121
29056311,Andalusian house with breathtaking terrace.,13554862,Agathe,,Centro,36.72627,-4.41871,Entire home/apt,150,3,42,2020-10-28,1.82,3,338
29059099,Apartamento Málaga Centro,179927128,Rosalina,,Centro,36.71266,-4.42837,Entire home/apt,80,3,71,2020-01-26,3.01,1,32
29068207,PACIFICO SKYLINE Premium Penthouse 6PAX,153519271,Homingbook,,Carretera de Cadiz,36.69413,-4.44065,Entire home/apt,114,2,28,2020-06-27,1.29,4,137
29075757,Cozy flat Niño de Guevara,19020466,Ana,,Centro,36.7224,-4.41941,Entire home/apt,78,1,26,2020-02-29,1.25,2,91
29076601,Big Apartment Don Cristián in town with Parking,101418638,Margarita Homely Málaga,,Centro,36.71999,-4.43053,Entire home/apt,71,1,3,2019-12-27,0.12,13,195
29077676,Wonderful penthouse in the center of Málaga,77750012,Inversiones Tapia Ruiz,,Centro,36.72057,-4.42235,Entire home/apt,128,4,39,2020-03-31,1.59,3,233
29088081,Cosy casita in Pedregalejo beach,10432518,Seb,,Este,36.72454,-4.3689,Entire home/apt,40,3,72,2020-10-11,2.89,3,255
29090603,MALAGA BEACH SKYLINE LOFT,219226723,Erich,,Centro,36.71854,-4.40884,Entire home/apt,64,1,27,2020-10-22,1.18,1,94
29095352,Gaona studio very cozy in the heart of the city HM,101418638,Margarita Homely Málaga,,Centro,36.725,-4.42086,Entire home/apt,35,1,41,2020-03-04,1.72,13,215
29113336,Cozy studio in the centre of Malaga,15845083,Jessica,,Centro,36.72582,-4.41893,Entire home/apt,33,1,57,2020-10-17,2.39,1,69
29113632,habitacion en el centro de malaga.,208278478,Antonia,,Centro,36.72028,-4.42804,Private room,25,2,1,2019-04-01,0.05,4,27
29114800,Santiago historic center aptment 2 A/C WIFI,46704120,San,,Centro,36.72211,-4.4175,Entire home/apt,77,2,33,2020-07-25,1.38,4,268
29121574,Carreteria Apartment,23156433,María,,Centro,36.72278,-4.4244,Entire home/apt,70,2,5,2019-08-11,0.20,3,12
29121640,Terrace Penthouse - Historic Centre A/A WIFI☀️,71255240,Andrea,,Centro,36.72385,-4.42218,Entire home/apt,65,2,98,2020-10-12,3.93,9,161
29127460,Beautiful villa in  Cerrado de Calderon,74969624,Nabil,,Este,36.72724,-4.3795,Entire home/apt,120,7,1,2019-08-14,0.07,1,269
29142400,Suites Fana | Duplex Penthouse,219592015,Fana,,Centro,36.72121,-4.41848,Entire home/apt,109,1,0,,,3,365
29142771,Suites Fana | Interior Studio,219592015,Fana,,Centro,36.72331,-4.41882,Entire home/apt,84,1,0,,,3,365
29143255,Suites Fana | Exterior Studio,219592015,Fana,,Centro,36.72149,-4.4187,Entire home/apt,94,1,2,2019-07-15,0.12,3,365
29151186,"Luxury Flat - Beach - Town Free parking,  A/C WIFI",60657635,Pilar,,Carretera de Cadiz,36.7054,-4.43837,Entire home/apt,50,5,23,2020-08-28,1.00,1,180
29154156,Málaga center with swiming pool,48177854,Jorge,,Centro,36.72671,-4.41965,Entire home/apt,32,1,89,2020-10-18,3.66,1,173
29158591,"Tu casa céntrica,con mucha luz para visitar Málaga",219725945,Ignacio,,Centro,36.72653,-4.41443,Entire home/apt,46,2,49,2020-08-06,2.17,1,364
29170196,APARTAMENTO  ARMENGUAL,215991222,Mercedes,,Centro,36.71995,-4.4282,Entire home/apt,41,1,77,2020-10-11,3.13,7,335
29201694,Luxury Hotel Suite Terrace & Parking,156881428,Good Vibes Apartments,,Carretera de Cadiz,36.70357,-4.44301,Entire home/apt,46,2,57,2020-08-30,2.31,14,119
29202207,Del Parque Flats Suite Malagueta,152016953,"Del Parque Flats, S.L.",,Centro,36.7183,-4.40863,Entire home/apt,41,1,3,2019-02-08,0.13,35,355
29208929,APARTAMENTO EN MALAGA CAPITAL,192643528,Jose Ramon,,Bailen-Miraflores,36.73011,-4.4354,Entire home/apt,52,1,119,2020-08-27,4.80,2,357
29234336,Entrepinares Estudio MALAGA,220238444,Josefa,,Este,36.73233,-4.36213,Entire home/apt,50,2,15,2020-08-15,0.62,2,122
29254011,Malaga Centre Apartment with Parking,28183342,Nikolay,,Centro,36.72631,-4.41908,Entire home/apt,47,3,34,2020-10-13,2.12,1,333
29258180,Orquidea Apartment - Historical Center,126604177,WonderStays,,Centro,36.7215,-4.42704,Entire home/apt,67,2,2,2019-08-04,0.11,16,354
29272547,Premium Loft Málaga Center,220531296,Fordes,,Centro,36.71836,-4.42426,Entire home/apt,73,3,74,2020-07-07,3.10,1,95
